5.785995,-0.371708,-0.1665348,0.9070549,-0.3115757,-0.1636689,0.9259886
5.885294,-0.4799165,0.06594417,0.8649443,-0.3791749,0.01290105,0.9235693
5.991578,-0.4801267,0.03379269,0.8682264,-0.3827538,-0.03757026,0.9192947
6.088518,-0.4827927,0.02412058,0.8678226,-0.3809299,-0.03554738,0.920104
6.180081,-0.4835644,0.02341606,0.8674846,-0.3810525,-0.03420784,0.9202287
6.280235,-0.4769719,-0.07217512,0.8648329,-0.3953212,-0.073383,0.9083298
6.396625,-0.4742385,-0.07784187,0.865615,-0.3975208,-0.07813112,0.9065853
6.486452,-0.4708598,-0.0780367,0.8673975,-0.3965493,-0.07772374,0.9071533
6.601744,-0.4326706,-0.06067731,0.8898892,-0.3559382,-0.08930142,0.9213037
6.695576,-0.4294873,-0.06083865,0.8915713,-0.3530396,-0.0895558,0.9221687
6.793709,-0.4299708,-0.06238127,0.8911279,-0.3570829,-0.09571547,0.9201714
6.887783,-0.4303311,-0.06295342,0.8908669,-0.3599926,-0.09781405,0.9190173
6.98811,-0.3779029,-0.08542963,0.9149849,-0.3476089,-0.04869556,0.928807
7.094854,-0.3793076,-0.04941129,0.9189226,-0.3472562,-0.04260729,0.929655
7.195446,-0.4545202,-0.2312926,0.8476807,-0.2708845,-0.447521,0.8385149
7.281154,-0.3578224,-0.17264,0.9106057,-0.2976668,-0.1707493,0.9294281
7.384631,-0.4841151,0.02939008,0.8665595,-0.3807793,-0.05309213,0.918021
7.480637,-0.483061,0.01672318,0.8684602,-0.3788586,-0.05350579,0.9185644
7.596731,-0.4830124,0.007554563,0.8694541,-0.3765728,-0.05482025,0.9191114
7.698528,-0.4812063,0.004138229,0.8707802,-0.3740851,-0.064053,0.9187596
7.790748,-0.4536143,0.03416492,0.8823578,-0.3439655,-0.005023928,0.9350387
7.887276,-0.4528759,0.03565156,0.8825955,-0.3438988,-0.00128016,0.9354933
7.988077,-0.4528358,0.0353322,0.8826507,-0.344339,-0.004268124,0.9350132
8.087493,-0.4358243,-0.0888172,0.884832,-0.3665804,-0.1288037,0.9132196
8.197503,-0.4218342,-0.09824111,0.8911806,-0.3656602,-0.130088,0.9133481
8.2928,-0.4120865,-0.1062705,0.8954285,-0.3658897,-0.1300961,0.9132762
8.387053,-0.3631009,-0.1932319,0.9058324,-0.3338926,-0.2159006,0.9079123
8.496789,-0.3647085,-0.1962318,0.9043671,-0.3302308,-0.216212,0.9089779
8.58924,-0.3984943,-0.09750189,0.9037441,-0.3666143,-0.08025396,0.9191022
8.680943,-0.3986038,-0.09759039,0.903675,-0.3730712,-0.07616532,0.9176028
8.79171,-0.4046496,-0.09061372,0.9012794,-0.3683022,-0.0738159,0.9193619
8.895071,-0.4111868,-0.04230028,0.9035738,-0.3760874,-0.01387787,0.924231
8.985106,-0.4122914,-0.04065976,0.90318,-0.3753278,-0.0111829,0.9247929
9.094696,-0.4130012,-0.03986372,0.902896,-0.3706943,-0.01429613,0.9258472
9.194061,-0.4133047,-0.0396499,0.9027595,-0.3684519,-0.01579065,0.9263589
9.292492,-0.4128046,-0.07207786,0.8991414,-0.371088,-0.04779899,0.9216589
9.382585,-0.4132688,-0.08716767,0.8970854,-0.3715485,-0.06905287,0.9189367
9.481339,-0.4132154,-0.08893152,0.8969026,-0.3696561,-0.07076932,0.9193133
9.581572,-0.4134431,-0.08909412,0.8967614,-0.3691645,-0.07082461,0.9194586
9.686981,-0.4135242,-0.08905967,0.8967223,-0.3673576,-0.07139261,0.919948
9.785152,-0.3964548,-0.08829147,0.9059377,-0.3512896,-0.07151516,0.9248995
9.890463,-0.430117,-0.05290705,0.892185,-0.3469858,-0.06202001,0.9273822
9.985263,-0.5519853,-0.2138463,0.7984401,-0.39958,-0.1602701,0.8956434
10.0877,-0.3563117,-0.1659363,0.9118862,-0.2961425,-0.1643697,0.9306735
10.18556,-0.4482631,-0.009054027,0.8877402,-0.3628728,-0.02100316,0.9274498
10.28136,-0.447891,-0.009336525,0.8879052,-0.361728,-0.03030236,0.9266756
10.3809,-0.4480488,-0.01038474,0.8876953,-0.3620228,-0.02599028,0.927108
10.48538,-0.3705361,-0.0100283,0.9263984,-0.3248442,-0.01625387,0.9395365
10.5872,-0.3698642,0.01893605,0.9257519,-0.3174763,-0.01801632,0.9415669
10.69001,-0.3212844,0.07288408,0.9347517,-0.255481,-0.0001818626,0.9624413
10.79771,-0.3129579,0.08407663,0.9360874,-0.248726,-0.01242691,0.9630699
10.88358,-0.3148009,0.07904589,0.9360633,-0.2476759,-0.01347132,0.9632674
10.98608,-0.3599665,-0.07559843,0.921722,-0.3442924,-0.06403631,0.9279699
11.09069,-0.3675066,-0.08430197,0.9183351,-0.3404082,-0.05887089,0.9297975
11.19337,-0.3679447,-0.08345909,0.9183018,-0.3401459,-0.0597379,0.9297734
11.2866,-0.3675483,-0.08061369,0.9187698,-0.3409905,-0.06031234,0.9294426
11.38733,-0.3853102,-0.07428585,0.9135725,-0.3623567,-0.1232998,0.9151932
11.49574,-0.3903256,-0.07055378,0.9113389,-0.3711843,-0.1208379,0.9127635
11.58015,-0.3904395,-0.07052646,0.9112812,-0.3701594,-0.117051,0.91354
11.68638,-0.3829055,-0.05924998,0.9166164,-0.3583995,-0.1041895,0.9187359
11.79339,-0.371139,-0.03961146,0.9226369,-0.3469804,-0.04550376,0.9293886
11.89633,-0.3727871,-0.03968016,0.9221192,-0.3408205,-0.06722311,0.9286562
11.98143,-0.3746862,-0.04005707,0.9214864,-0.3474646,-0.06128532,0.9273235
12.08836,-0.3754796,-0.04009312,0.9212369,-0.3432021,-0.06461003,0.9282373
12.18429,-0.3760754,-0.03982703,0.921085,-0.3496103,-0.04675877,0.9284234
12.29097,-0.3765424,-0.03938153,0.9209948,-0.3474064,-0.05723706,0.9278327
12.39468,-0.3769436,-0.0389154,0.9209273,-0.3486657,-0.05499249,0.927716
12.49391,-0.3772115,-0.03867495,0.9208738,-0.3453143,-0.05764163,0.9284303
12.58309,-0.378047,-0.07934833,0.9156784,-0.3393087,-0.1280207,0.9217438
12.6811,-0.3803847,-0.09071594,0.9135761,-0.3393742,-0.1419228,0.9200361
12.78842,-0.3806594,-0.09077444,0.9134841,-0.3395792,-0.1413319,0.9200444
12.88113,-0.332472,-0.1649432,0.9193752,-0.3164339,-0.2040948,0.9172194
12.98694,-0.3388012,-0.1835579,0.9151595,-0.312825,-0.208296,0.917031
13.08394,-0.239529,-0.2448988,0.9287007,-0.1542777,-0.2790767,0.9363081
13.18874,-0.06784011,-0.2433948,0.9563016,-0.00802039,-0.279433,0.9512616
13.28765,0.1272872,-0.1977395,0.9641517,0.2007747,-0.2374038,0.9434607
13.38558,0.1469073,-0.2155857,0.9568381,0.2045927,-0.2484609,0.9387734
13.49448,0.2354887,-0.02812405,0.965112,0.3262617,-0.05418909,0.9344121
13.59101,0.2520155,-0.02539765,0.9604298,0.3413881,-0.04587927,0.9308326
13.68584,0.2900409,0.2127035,0.9255315,0.3513799,0.08933266,0.9240401
13.78804,0.3119474,0.2158255,0.9175707,0.3773271,0.1650527,0.9079905
13.88791,0.3368925,0.2021714,0.9139771,0.3945694,0.1526511,0.9017781
13.9815,0.3509343,0.1252726,0.9203585,0.3945628,0.2850124,0.8661386
14.08582,0.3366215,0.2963105,0.8848071,0.3823025,0.4116684,0.8206648
14.18978,0.3344841,0.2967612,0.8853246,0.3954877,0.3699257,0.8367809
14.29713,0.3369341,0.2906271,0.8864539,0.4224035,0.3147855,0.8411105
14.38978,0.2981348,0.5729828,0.7539986,0.3588458,0.633635,0.6791814
14.48737,0.2929709,0.6604204,0.6839508,0.3614478,0.6123523,0.6954656
14.58621,0.2892241,0.6532778,0.6911112,0.3536032,0.6061715,0.7053874
14.68264,0.2955529,0.6443127,0.6962802,0.3591423,0.6009067,0.7064599
14.7889,0.09351385,0.7829438,0.6006666,0.1627286,0.736743,0.6469309
14.88692,0.07437425,0.791097,0.5935414,0.1528619,0.7916477,0.5817401
14.99313,-0.2220269,0.7747239,0.5807818,-0.09022279,0.7134563,0.6853277
