0.12,0.1598987,-0.07668971,3.47516,0.3312879,-0.1559403,3.448885
0.1853481,0.1844379,-0.123737,3.467168,0.3326434,-0.1627375,3.447946
0.2896709,0.1348729,-0.03156398,3.482973,0.3401735,-0.1919245,3.443745
0.3914435,0.08403852,-0.4295249,3.441428,0.2264296,-0.5006043,3.418852
0.486263,0.09249801,-0.4381827,3.439569,0.2290079,-0.5016189,3.418475
0.5878704,0.0659943,-0.4392501,3.442101,0.2283483,-0.4754094,3.421602
0.6838261,0.05051511,-0.4345595,3.444201,0.2323931,-0.4536811,3.423733
0.7930334,0.04566395,-0.4308638,3.445119,0.2328282,-0.452614,3.423814
0.8923849,0.03941859,-0.4056819,3.448685,0.2332695,-0.4501723,3.424054
0.9814145,0.1051402,0.1812906,3.470949,0.3047688,-0.007470334,3.469091
1.080191,0.1045045,0.182476,3.47089,0.2995629,0.002564578,3.470225
1.196771,0.1097305,0.2032673,3.468231,0.3060901,-0.01188873,3.468438
1.286892,0.1116376,0.2060579,3.467755,0.3082456,-0.0139077,3.467986
1.388453,0.1163687,0.2115947,3.466719,0.3074243,-0.01247156,3.468237
1.494685,0.1171195,0.2253345,3.465228,0.3059707,-0.002660989,3.469543
1.594219,0.09601168,-0.3577582,3.448606,0.1996685,-0.489435,3.42284
1.694716,0.06888561,-0.3693403,3.449974,0.1948679,-0.4884987,3.42343
1.781042,0.07583421,-0.3710341,3.449079,0.1961614,-0.4941108,3.422645
1.880794,0.1335517,-0.5024269,3.427952,0.2241801,-0.6039216,3.407016
1.996165,0.1408231,-0.498305,3.427704,0.2259456,-0.6079876,3.406364
2.086859,0.1376505,-0.4995345,3.427879,0.2261057,-0.6088735,3.406245
2.185413,0.1386978,-0.5128022,3.426225,0.2257791,-0.6109757,3.406032
2.288418,0.1394398,-0.5121064,3.426232,0.2258026,-0.6060789,3.406601
2.390939,0.140604,-0.4691136,3.431134,0.2367076,-0.5480211,3.412286
2.492983,0.1363855,-0.4585114,3.432795,0.2219094,-0.542731,3.414387
2.595926,-1.280527,-0.1267485,3.236378,-1.249821,-0.1391975,3.244358
2.695046,-1.177039,-0.2332496,3.255437,-1.217057,-0.2256522,3.24399
2.795279,-1.162291,-0.2925409,3.252799,-1.198003,-0.2619873,3.24547
2.880181,-1.168458,-0.3198564,3.247576,-1.202543,-0.2743761,3.242563
2.995137,-1.136466,-0.3559854,3.25308,-1.204319,-0.2598328,3.243779
3.082411,-1.137147,-0.3357995,3.255319,-1.201253,-0.2519827,3.245679
3.18132,-1.127355,-0.3959247,3.251048,-1.193026,-0.3229003,3.239614
3.289879,-1.300221,-0.2001334,3.221384,-1.319977,-0.0907823,3.228551
3.395822,-1.193023,-0.19883,3.254675,-1.280302,-0.1519755,3.233386
3.498276,-1.275438,-0.2106411,3.227768,-1.348465,-0.2204143,3.202311
3.590814,-1.312489,-0.1734108,3.220835,-1.367671,-0.2366932,3.190095
3.696532,-1.340304,-0.1371738,3.216637,-1.361616,-0.1436542,3.204479
3.786001,-1.352532,-0.1286417,3.211133,-1.362779,-0.1389051,3.204426
3.887918,-1.370476,-0.1399385,3.200189,-1.365954,-0.1492458,3.20149
3.99597,-1.428397,-0.1233039,3.171223,-1.387709,-0.1382053,3.191185
4.088704,-1.442739,-0.07379288,3.169489,-1.387498,-0.1223894,3.193193
4.182435,-1.447952,-0.07448108,3.166621,-1.391457,-0.1170891,3.191712
4.284416,-1.44634,-0.06070383,3.169133,-1.391323,-0.132663,3.189917
4.380327,-1.434568,-0.04342487,3.177495,-1.45031,0.001213164,3.174156
4.488473,-1.474152,0.1068515,3.150259,-1.450035,0.02212878,3.172095
4.58619,-1.457651,0.04115145,3.166016,-1.471105,0.009508765,3.162165
4.684681,-1.464487,-0.01013026,3.165493,-1.444827,-0.1716558,3.156648
4.793885,-1.223999,-0.2676632,3.236745,-1.233785,-0.3918356,3.218648
4.891964,-1.380514,-0.2106673,3.186349,-1.203373,-0.4963574,3.215361
4.981711,-1.310143,-0.2696891,3.209874,-1.205302,-0.4941262,3.215036
5.080709,-1.533874,-0.358721,3.086641,-1.465213,-0.1151519,3.152522
5.195104,-1.426267,-0.2654679,3.155328,-1.636656,0.1130952,3.062743
5.291427,-1.39961,-0.2762218,3.168288,-1.357275,-0.3536052,3.181644
5.381398,-1.389426,-0.2802672,3.173247,-1.344821,-0.3827806,3.184805
5.481366,-1.421457,-0.1039057,3.177257,-1.383436,-0.1374022,3.193565
5.589093,-1.420736,-0.08899366,3.179428,-1.393835,-0.1187158,3.190245
5.697769,-1.428931,-0.0544472,3.179187,-1.392841,-0.06436096,3.197289
5.785995,-1.225812,-0.5792895,3.198359,-1.16568,-0.5764237,3.217293
5.885294,-1.610577,0.234068,3.063911,-1.397721,0.04246362,3.197909
5.991578,-1.611364,0.1213232,3.075393,-1.408985,-0.1337719,3.180345
6.088518,-1.620689,0.08737652,3.073993,-1.403154,-0.1267847,3.184298
6.180081,-1.623377,0.08486059,3.072822,-1.403558,-0.1220755,3.184646
6.280235,-1.600491,-0.2507912,3.063966,-1.452812,-0.2586344,3.141959
6.396625,-1.590898,-0.2709414,3.066679,-1.46049,-0.2749481,3.135901
6.486452,-1.579032,-0.2719604,3.072899,-1.457107,-0.2731945,3.137919
6.601744,-1.444958,-0.2113741,3.151819,-1.321199,-0.3145717,3.201009
6.695576,-1.433794,-0.2120605,3.157704,-1.311036,-0.3153335,3.204058
6.793709,-1.435511,-0.217478,3.156137,-1.325185,-0.3369037,3.197066
6.887783,-1.436767,-0.2195024,3.155224,-1.335387,-0.3442447,3.193022
6.98811,-1.247392,-0.2970244,3.225951,-1.292001,-0.1722938,3.227304
